2010-01-31T00:00:00.677+0100, 974, 28, 4661, 14, 1564, 2, 3981, 2, 2608, 1, 3633, 1, 3825, 1, null, null, null, null, null, null
2010-02-07T00:00:00.728+0100, 3217, 20, 143, 10, 2886, 9, 3825, 6, 4661, 6, 2608, 3, 4555, 2, 1564, 2, 94, 2, 555, 2
2010-02-14T00:00:00.750+0100, 459, 56, 1564, 27, 1259, 18, 4643, 16, 2608, 16, 4273, 14, 4755, 12, 1103, 11, 407, 11, 3217, 11
2010-02-21T00:00:00.775+0100, 1909, 24, 555, 21, 1103, 21, 143, 17, 4577, 17, 4831, 15, 4178, 14, 4661, 14, 1419, 14, 3705, 13
2010-02-28T00:00:00.840+0100, 2886, 118, 2608, 116, 974, 104, 407, 99, 1259, 89, 1564, 64, 3705, 39, 1355, 31, 4555, 30, 512, 19
2010-03-07T00:00:00.871+0100, 1269, 38, 687, 35, 683, 27, 2588, 21, 3522, 20, 1909, 20, 4435, 20, 1419, 18, 4827, 18, 1077, 17
2010-03-14T00:00:00.890+0100, 3331, 31, 4644, 30, 4290, 25, 1103, 24, 2023, 22, 318, 20, 1434, 20, 4555, 18, 3676, 17, 4273, 14
2010-03-21T00:00:00.919+0100, 1564, 64, 3606, 36, 3661, 36, 4281, 34, 4624, 33, 1259, 28, 4139, 27, 3627, 26, 2783, 24, 3781, 21
2010-03-28T00:00:00.027+0100, 4139, 327, 4555, 188, 378, 184, 1129, 181, 4848, 139, 2194, 136, 4233, 128, 3274, 124, 3627, 105, 2783, 99
2010-04-04T00:00:00.041+0200, 1355, 33, 2608, 27, 4157, 25, 345, 24, 2194, 24, 2783, 21, 1591, 19, 788, 19, 3781, 19, 1509, 19
2010-04-11T00:00:00.085+0200, 2194, 136, 2519, 118, 4555, 102, 1925, 70, 1644, 68, 4506, 67, 4279, 65, 143, 63, 870, 56, 2698, 55
2010-04-18T00:00:00.101+0200, 3522, 29, 3453, 28, 3319, 27, 1320, 26, 2454, 26, 3039, 26, 3648, 24, 2194, 23, 2783, 23, 3752, 20
2010-04-25T00:00:00.132+0200, 1753, 30, 974, 25, 1481, 24, 3648, 23, 4008, 22, 4577, 21, 3120, 21, 2135, 20, 795, 20, 4555, 19
2010-05-02T00:00:00.163+0200, 2698, 62, 2194, 62, 609, 55, 4555, 43, 346, 41, 3627, 41, 998, 39, 4139, 38, 4534, 38, 265, 37
2010-05-09T00:00:00.190+0200, 2698, 34, 2783, 32, 2002, 31, 2194, 26, 602, 25, 1355, 23, 3606, 23, 681, 20, 3648, 20, 4428, 20
2010-05-16T00:00:00.235+0200, 3705, 73, 2194, 40, 3601, 35, 2738, 30, 4365, 28, 2783, 21, 1274, 21, 1482, 20, 2002, 20, 4018, 19
2010-05-23T00:00:00.269+0200, 4068, 54, 2194, 46, 2783, 39, 4423, 38, 4555, 36, 609, 32, 2310, 32, 2698, 32, 318, 30, 4506, 30
2010-05-30T00:00:00.350+0200, 2459, 111, 4688, 105, 609, 84, 407, 80, 3648, 78, 2783, 78, 318, 77, 2135, 77, 4068, 74, 725, 73
2010-06-06T00:00:00.378+0200, 4204, 45, 3453, 27, 4555, 27, 2172, 26, 2578, 26, 400, 23, 3780, 22, 4265, 21, 4233, 20, 3781, 20
2010-06-13T00:00:00.413+0200, 4204, 40, 2608, 38, 2194, 29, 3606, 27, 1264, 24, 885, 24, 1341, 22, 2862, 21, 454, 21, 3760, 21
2010-06-20T00:00:00.483+0200, 1654, 88, 2783, 69, 4290, 66, 920, 61, 3231, 57, 143, 56, 3587, 56, 4139, 54, 870, 53, 454, 50
2010-06-27T00:00:00.558+0200, 2194, 97, 3648, 94, 4233, 69, 2263, 67, 4204, 62, 885, 62, 2698, 60, 4068, 57, 1564, 53, 4322, 51
2010-07-04T00:00:00.666+0200, 4139, 252, 4204, 171, 4555, 157, 4534, 130, 1564, 116, 3242, 109, 2194, 108, 346, 97, 1703, 89, 3200, 82
2010-07-11T00:00:00.759+0200, 3648, 141, 1914, 110, 1564, 108, 3627, 86, 2070, 80, 725, 79, 799, 78, 2608, 65, 4204, 63, 4409, 61
2010-07-18T00:00:00.790+0200, 2194, 68, 987, 50, 3648, 45, 4281, 42, 4139, 41, 4204, 38, 4854, 37, 870, 36, 4062, 35, 725, 35
2010-07-25T00:00:00.853+0200, 4555, 51, 1264, 48, 2194, 46, 987, 42, 3648, 41, 1753, 40, 1202, 38, 2961, 36, 2387, 35, 4649, 35
2010-08-01T00:00:00.889+0200, 2263, 202, 998, 98, 987, 90, 4204, 73, 4139, 64, 3383, 64, 1753, 61, 2702, 60, 3648, 58, 3121, 58
2010-08-08T00:00:00.908+0200, 4204, 96, 1654, 74, 800, 43, 1722, 42, 3489, 33, 2194, 33, 3315, 27, 3752, 25, 512, 24, 978, 24
2010-08-15T00:00:00.961+0200, 1722, 56, 3648, 42, 3489, 41, 3557, 35, 2194, 27, 1252, 25, 2227, 24, 2596, 24, 4932, 23, 602, 23
2010-08-22T00:00:00.067+0200, 1252, 225, 687, 201, 3489, 149, 3032, 145, 4204, 137, 4737, 110, 2698, 106, 1722, 102, 2846, 97, 4139, 88
2010-08-29T00:00:00.096+0200, 3489, 36, 3648, 35, 2817, 30, 1722, 27, 4737, 26, 492, 25, 2783, 24, 4353, 24, 1893, 24, 73, 23
2010-09-05T00:00:00.207+0200, 1722, 129, 1090, 90, 4230, 58, 4204, 51, 3489, 51, 3648, 49, 2194, 47, 3191, 45, 1242, 45, 4584, 43
2010-09-12T00:00:00.252+0200, 1722, 44, 4139, 37, 3489, 36, 4204, 35, 3648, 34, 1654, 33, 1511, 30, 2194, 26, 987, 25, 77, 25
2010-09-19T00:00:00.284+0200, 1722, 48, 3489, 45, 2783, 39, 4204, 39, 1264, 39, 3648, 38, 2194, 37, 1893, 30, 4333, 29, 1914, 29
2010-09-26T00:00:00.383+0200, 3489, 147, 2783, 123, 4204, 113, 3648, 101, 1722, 90, 4534, 76, 586, 72, 4555, 69, 1264, 68, 2519, 68
2010-10-03T00:00:00.403+0200, 3648, 43, 3039, 36, 4543, 34, 3760, 32, 563, 30, 3489, 29, 586, 28, 4333, 26, 1195, 24, 4603, 24
2010-10-10T00:00:00.534+0200, 2194, 116, 3627, 106, 4712, 89, 3648, 86, 2079, 63, 2783, 63, 1722, 60, 534, 55, 1264, 55, 3325, 50
2010-10-17T00:00:00.565+0200, 4322, 42, 2194, 40, 3648, 39, 1699, 37, 1722, 34, 2783, 33, 4543, 32, 1195, 31, 4204, 29, 2270, 28
2010-10-24T00:00:00.663+0200, 3489, 65, 4543, 57, 1378, 49, 2194, 42, 4097, 41, 3991, 30, 1699, 29, 2300, 27, 426, 26, 1269, 24
