2010-02-01T06:00:00.641+0100, 3981, 1, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-01T13:00:00.641+0100, 974, 1, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-01T21:00:00.661+0100, 3981, 1, 974, 0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-02T01:00:00.673+0100, 974, 1, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-02T02:00:00.674+0100, 974, 2, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-02T04:00:00.674+0100, 974, 3, 3981, 0, 1564, 0, null, null, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-02T05:00:00.674+0100, 974, 2, 3981, 0, 1564, 0, null, null, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-02T06:00:00.674+0100, 974, 3, 1564, 1, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-02T08:00:00.674+0100, 974, 1, 1564, 0, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-02T09:00:00.674+0100, 974, 1, 1564, 0, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-02T11:00:00.674+0100, 974, 2, 1564, 0, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-02T12:00:00.674+0100, 974, 3, 1564, 0, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-02T13:00:00.674+0100, 974, 1, 1564, 0, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-02T16:00:00.674+0100, 974, 1, 1564, 0, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-02T20:00:00.674+0100, 4661, 13, 974, 1, 1564, 0, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-02T23:00:00.675+0100, 974, 1, 4661, 0, 1564, 0, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-03T02:00:00.675+0100, 974, 1, 4661, 0, 1564, 0, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-03T03:00:00.675+0100, 974, 2, 4661, 0, 1564, 0, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-03T07:00:00.675+0100, 974, 1, 4661, 0, 1564, 0, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-03T14:00:00.675+0100, 4661, 1, 974, 0, 1564, 0, 3981, 0, null, null, null, null, null, null, null, null, null, null, null, null
2010-02-03T16:00:00.675+0100, 974, 1, 4661, 0, 1564, 0, 3981, 0, 3825, 0, null, null, null, null, null, null, null, null, null, null
2010-02-03T17:00:00.675+0100, 1564, 1, 3825, 1, 974, 0, 4661, 0, 3981, 0, null, null, null, null, null, null, null, null, null, null
2010-02-05T19:00:00.676+0100, 2608, 1, 3633, 1, 974, 0, 1564, 0, 3825, 0, 4661, 0, 3981, 0, null, null, null, null, null, null
2010-02-08T18:00:00.677+0100, 2608, 1, 2886, 1, 974, 0, 4661, 0, 1564, 0, 3981, 0, 3633, 0, 3825, 0, null, null, null, null
2010-02-09T04:00:00.678+0100, 1564, 1, 143, 1, 2608, 0, 2886, 0, 974, 0, 4661, 0, 3981, 0, 3633, 0, 3825, 0, null, null
2010-02-09T05:00:00.678+0100, 2886, 2, 2608, 1, 1564, 0, 143, 0, 974, 0, 4661, 0, 3981, 0, 3633, 0, 3825, 0, null, null
2010-02-09T06:00:00.724+0100, 2886, 1, 2608, 0, 1564, 0, 143, 0, 974, 0, 4661, 0, 3981, 0, 3633, 0, 3825, 0, null, null
2010-02-09T07:00:00.724+0100, 2886, 1, 3633, 1, 2608, 0, 1564, 0, 143, 0, 974, 0, 4661, 0, 3981, 0, 3825, 0, null, null
2010-02-09T08:00:00.724+0100, 2886, 2, 3633, 0, 2608, 0, 1564, 0, 143, 0, 974, 0, 4661, 0, 3981, 0, 3825, 0, null, null
2010-02-09T09:00:00.724+0100, 2886, 1, 3633, 0, 2608, 0, 1564, 0, 143, 0, 974, 0, 4661, 0, 3981, 0, 3825, 0, null, null
2010-02-09T17:00:00.725+0100, 3825, 1, 2886, 0, 3633, 0, 2608, 0, 1564, 0, 143, 0, 974, 0, 4661, 0, 3981, 0, null, null
2010-02-09T21:00:00.725+0100, 459, 1, 1259, 1, 94, 1, 555, 1, 3825, 0, 2886, 0, 3633, 0, 2608, 0, 1564, 0, 143, 0
2010-02-09T22:00:00.725+0100, 2214, 1, 4511, 1, 459, 0, 1259, 0, 94, 0, 555, 0, 3825, 0, 2886, 0, 3633, 0, 2608, 0
2010-02-10T10:00:00.725+0100, 555, 1, 3633, 1, 2886, 0, 2214, 0, 4511, 0, 459, 0, 1259, 0, 94, 0, 3825, 0, 2608, 0
2010-02-10T12:00:00.725+0100, 94, 1, 2608, 1, 555, 0, 3633, 0, 2886, 0, 2214, 0, 4511, 0, 459, 0, 1259, 0, 3825, 0
2010-02-11T13:00:00.726+0100, 4555, 1, 94, 0, 2608, 0, 555, 0, 3633, 0, 2886, 0, 2214, 0, 4511, 0, 459, 0, 1259, 0
2010-02-11T20:00:00.726+0100, 4661, 6, 4555, 0, 94, 0, 2608, 0, 555, 0, 3633, 0, 2886, 0, 2214, 0, 4511, 0, 459, 0
2010-02-12T11:00:00.726+0100, 2788, 1, 4661, 0, 4555, 0, 94, 0, 2608, 0, 555, 0, 3633, 0, 2886, 0, 2214, 0, 4511, 0
2010-02-12T16:00:00.726+0100, 2886, 1, 4231, 1, 2788, 0, 4661, 0, 4555, 0, 94, 0, 2608, 0, 555, 0, 3633, 0, 2214, 0
2010-02-12T19:00:00.727+0100, 143, 3, 3825, 1, 1564, 1, 2886, 0, 4231, 0, 2788, 0, 4661, 0, 4555, 0, 94, 0, 2608, 0
2010-02-12T21:00:00.727+0100, 143, 1, 3825, 0, 1564, 0, 2886, 0, 4231, 0, 2788, 0, 4661, 0, 4555, 0, 94, 0, 2608, 0
2010-02-12T23:00:00.727+0100, 143, 1, 3825, 0, 1564, 0, 2886, 0, 4231, 0, 2788, 0, 4661, 0, 4555, 0, 94, 0, 2608, 0
2010-02-13T02:00:00.727+0100, 143, 1, 4273, 1, 3825, 0, 1564, 0, 2886, 0, 4231, 0, 2788, 0, 4661, 0, 4555, 0, 94, 0
2010-02-13T08:00:00.727+0100, 143, 1, 4273, 0, 3825, 0, 1564, 0, 2886, 0, 4231, 0, 2788, 0, 4661, 0, 4555, 0, 94, 0
2010-02-13T09:00:00.727+0100, 3825, 1, 143, 0, 4273, 0, 1564, 0, 2886, 0, 4231, 0, 2788, 0, 4661, 0, 4555, 0, 94, 0
2010-02-13T10:00:00.727+0100, 3825, 1, 143, 0, 4273, 0, 1564, 0, 2886, 0, 4231, 0, 2788, 0, 4661, 0, 4555, 0, 94, 0
2010-02-13T11:00:00.727+0100, 143, 2, 3825, 0, 4273, 0, 1564, 0, 2886, 0, 4231, 0, 2788, 0, 4661, 0, 4555, 0, 94, 0
2010-02-13T14:00:00.728+0100, 3825, 1, 143, 0, 4273, 0, 1564, 0, 2886, 0, 4231, 0, 2788, 0, 4661, 0, 4555, 0, 94, 0
2010-02-13T15:00:00.728+0100, 3825, 1, 143, 0, 4273, 0, 1564, 0, 2886, 0, 4231, 0, 2788, 0, 4661, 0, 4555, 0, 94, 0
2010-02-13T19:00:00.728+0100, 3217, 20, 3825, 0, 143, 0, 4273, 0, 1564, 0, 2886, 0, 4231, 0, 2788, 0, 4661, 0, 4555, 0
2010-02-13T22:00:00.728+0100, 4555, 1, 3217, 0, 3825, 0, 143, 0, 4273, 0, 1564, 0, 2886, 0, 4231, 0, 2788, 0, 4661, 0
2010-02-14T13:00:00.728+0100, 3217, 11, 143, 0, 2886, 0, 3825, 0, 4661, 0, 2608, 0, 4555, 0, 1564, 0, 94, 0, 555, 0
2010-02-15T19:00:00.729+0100, 3705, 1, 3217, 0, 143, 0, 2886, 0, 3825, 0, 4661, 0, 2608, 0, 4555, 0, 1564, 0, 94, 0
2010-02-16T07:00:00.737+0100, 1259, 2, 459, 1, 3705, 0, 3217, 0, 143, 0, 2886, 0, 3825, 0, 4661, 0, 2608, 0, 4555, 0
2010-02-16T08:00:00.737+0100, 1259, 1, 459, 0, 3705, 0, 3217, 0, 143, 0, 2886, 0, 3825, 0, 4661, 0, 2608, 0, 4555, 0
2010-02-16T09:00:00.737+0100, 2608, 1, 4555, 1, 1259, 0, 459, 0, 3705, 0, 3217, 0, 143, 0, 2886, 0, 3825, 0, 4661, 0
2010-02-16T16:00:00.737+0100, 1259, 1, 2608, 0, 4555, 0, 459, 0, 3705, 0, 3217, 0, 143, 0, 2886, 0, 3825, 0, 4661, 0
2010-02-16T19:00:00.737+0100, 1259, 1, 4555, 1, 2608, 0, 459, 0, 3705, 0, 3217, 0, 143, 0, 2886, 0, 3825, 0, 4661, 0
2010-02-16T21:00:00.738+0100, 2608, 2, 1259, 0, 4555, 0, 459, 0, 3705, 0, 3217, 0, 143, 0, 2886, 0, 3825, 0, 4661, 0
2010-02-16T23:00:00.738+0100, 3705, 1, 2886, 1, 2608, 0, 1259, 0, 4555, 0, 459, 0, 3217, 0, 143, 0, 3825, 0, 4661, 0
2010-02-17T00:00:00.738+0100, 1259, 1, 2608, 0, 4555, 0, 3705, 0, 2886, 0, 459, 0, 3217, 0, 143, 0, 3825, 0, 4661, 0
2010-02-17T01:00:00.738+0100, 1259, 1, 2608, 0, 4555, 0, 3705, 0, 2886, 0, 459, 0, 3217, 0, 143, 0, 3825, 0, 4661, 0
2010-02-17T02:00:00.738+0100, 1259, 1, 2608, 0, 4555, 0, 3705, 0, 2886, 0, 459, 0, 3217, 0, 143, 0, 3825, 0, 4661, 0
2010-02-17T03:00:00.738+0100, 2191, 9, 4273, 1, 2004, 1, 1259, 0, 2608, 0, 4555, 0, 3705, 0, 2886, 0, 459, 0, 3217, 0
2010-02-17T04:00:00.738+0100, 1259, 1, 2191, 0, 4273, 0, 2004, 0, 2608, 0, 4555, 0, 3705, 0, 2886, 0, 459, 0, 3217, 0
2010-02-17T08:00:00.738+0100, 1259, 2, 2191, 0, 4273, 0, 2004, 0, 2608, 0, 4555, 0, 3705, 0, 2886, 0, 459, 0, 3217, 0
2010-02-17T09:00:00.739+0100, 2608, 2, 1259, 0, 2191, 0, 4273, 0, 2004, 0, 4555, 0, 3705, 0, 2886, 0, 459, 0, 3217, 0
2010-02-17T10:00:00.739+0100, 2608, 1, 1259, 0, 2191, 0, 4273, 0, 2004, 0, 4555, 0, 3705, 0, 2886, 0, 459, 0, 3217, 0
2010-02-17T11:00:00.739+0100, 4273, 2, 2608, 0, 1259, 0, 2191, 0, 2004, 0, 4555, 0, 3705, 0, 2886, 0, 459, 0, 3217, 0
2010-02-17T14:00:00.739+0100, 1259, 2, 4273, 0, 2608, 0, 2191, 0, 2004, 0, 4555, 0, 3705, 0, 2886, 0, 459, 0, 3217, 0
2010-02-17T15:00:00.739+0100, 143, 1, 4755, 1, 1259, 0, 4273, 0, 2608, 0, 2191, 0, 2004, 0, 4555, 0, 3705, 0, 2886, 0
2010-02-17T16:00:00.739+0100, 1079, 5, 1259, 1, 4273, 1, 407, 1, 143, 0, 4755, 0, 2608, 0, 2191, 0, 2004, 0, 4555, 0
2010-02-17T17:00:00.739+0100, 1259, 1, 2608, 1, 1079, 0, 4273, 0, 407, 0, 143, 0, 4755, 0, 2191, 0, 2004, 0, 4555, 0
2010-02-17T19:00:00.740+0100, 2608, 2, 1259, 0, 1079, 0, 4273, 0, 407, 0, 143, 0, 4755, 0, 2191, 0, 2004, 0, 4555, 0
2010-02-17T20:00:00.740+0100, 1259, 1, 2608, 0, 1079, 0, 4273, 0, 407, 0, 143, 0, 4755, 0, 2191, 0, 2004, 0, 4555, 0
2010-02-17T21:00:00.740+0100, 2608, 1, 1259, 0, 1079, 0, 4273, 0, 407, 0, 143, 0, 4755, 0, 2191, 0, 2004, 0, 4555, 0
2010-02-17T22:00:00.740+0100, 407, 1, 2608, 0, 1259, 0, 1079, 0, 4273, 0, 143, 0, 4755, 0, 2191, 0, 2004, 0, 4555, 0
2010-02-17T23:00:00.740+0100, 4231, 3, 2608, 1, 407, 0, 1259, 0, 1079, 0, 4273, 0, 143, 0, 4755, 0, 2191, 0, 2004, 0
2010-02-18T02:00:00.740+0100, 1103, 1, 2783, 1, 1259, 0, 2191, 0, 2608, 0, 1079, 0, 4273, 0, 4231, 0, 407, 0, 143, 0
2010-02-18T04:00:00.740+0100, 2608, 2, 4273, 1, 407, 1, 1103, 0, 2783, 0, 1259, 0, 2191, 0, 1079, 0, 4231, 0, 143, 0
2010-02-18T06:00:00.741+0100, 2608, 2, 407, 1, 4273, 0, 1103, 0, 2783, 0, 1259, 0, 2191, 0, 1079, 0, 4231, 0, 143, 0
2010-02-18T07:00:00.741+0100, 1259, 1, 2608, 0, 407, 0, 4273, 0, 1103, 0, 2783, 0, 2191, 0, 1079, 0, 4231, 0, 143, 0
2010-02-18T08:00:00.741+0100, 407, 2, 1259, 1, 4273, 1, 2608, 0, 1103, 0, 2783, 0, 2191, 0, 1079, 0, 4231, 0, 143, 0
2010-02-18T11:00:00.741+0100, 2917, 1, 407, 0, 1259, 0, 4273, 0, 2608, 0, 1103, 0, 2783, 0, 2191, 0, 1079, 0, 4231, 0
2010-02-18T13:00:00.741+0100, 4273, 1, 2608, 1, 2917, 0, 407, 0, 1259, 0, 1103, 0, 2783, 0, 2191, 0, 1079, 0, 4231, 0
2010-02-18T14:00:00.741+0100, 4273, 1, 459, 1, 2608, 0, 2917, 0, 407, 0, 1259, 0, 1103, 0, 2783, 0, 2191, 0, 1079, 0
2010-02-18T15:00:00.742+0100, 3571, 1, 4273, 0, 459, 0, 2608, 0, 2917, 0, 407, 0, 1259, 0, 1103, 0, 2783, 0, 2191, 0
2010-02-18T16:00:00.742+0100, 459, 2, 4273, 1, 3571, 0, 2608, 0, 2917, 0, 407, 0, 1259, 0, 1103, 0, 2783, 0, 2191, 0
2010-02-18T17:00:00.742+0100, 407, 2, 4273, 1, 459, 0, 3571, 0, 2608, 0, 2917, 0, 1259, 0, 1103, 0, 2783, 0, 2191, 0
2010-02-18T18:00:00.742+0100, 459, 2, 407, 1, 4273, 0, 3571, 0, 2608, 0, 2917, 0, 1259, 0, 1103, 0, 2783, 0, 2191, 0
2010-02-18T21:00:00.742+0100, 459, 2, 407, 1, 4273, 1, 3571, 0, 2608, 0, 2917, 0, 1259, 0, 1103, 0, 2783, 0, 2191, 0
2010-02-18T22:00:00.742+0100, 459, 2, 407, 1, 4273, 0, 3571, 0, 2608, 0, 2917, 0, 1259, 0, 1103, 0, 2783, 0, 2191, 0
2010-02-18T23:00:00.742+0100, 459, 3, 4273, 1, 407, 0, 3571, 0, 2608, 0, 2917, 0, 1259, 0, 1103, 0, 2783, 0, 2191, 0
2010-02-19T00:00:00.742+0100, 459, 1, 2917, 1, 407, 0, 4273, 0, 2608, 0, 1259, 0, 3571, 0, 1103, 0, 2783, 0, 2191, 0
2010-02-19T02:00:00.743+0100, 459, 1, 2917, 0, 407, 0, 4273, 0, 2608, 0, 1259, 0, 3571, 0, 1103, 0, 2783, 0, 2191, 0
2010-02-19T03:00:00.743+0100, 4643, 16, 459, 1, 4273, 1, 2917, 0, 407, 0, 2608, 0, 1259, 0, 3571, 0, 1103, 0, 2783, 0
2010-02-19T04:00:00.743+0100, 2023, 8, 459, 1, 4643, 0, 4273, 0, 2917, 0, 407, 0, 2608, 0, 1259, 0, 3571, 0, 1103, 0
2010-02-19T06:00:00.743+0100, 459, 2, 2783, 1, 4755, 1, 2023, 0, 4643, 0, 4273, 0, 2917, 0, 407, 0, 2608, 0, 1259, 0
